document,label
그래도 재밌어서 신경안쓰이는데..,0
"많이 늦었구만, 하는 사람이 있을지 의문",0
명불허전 대륙.....별일이 다일어 난다...,0
특타해서 9위???,0
저기는 길라임이라 그라고 여기는 또 머냐? 참 ㅎㅎ,0
이정재말투로하자면 이건 잘될관상인가? 망할관상인데,0
받아주는 팀이 있다는게 의외... 이왕가는거 내 생각이 틀렸기를 바람...,0
일부러 잃어버리기 쉽게 만든거 아냐?,0
인터넷 신문 보나 종이 신문보나 인터넷 쪽이 환경이라던가 가성비라던가 더 이득인데....,0
이건 음해가 아닐까요? 말이 안되는 얘기네요,0
그야말로 생뚱맞다,0
어이없네 12년만에 영입한게 이원석이가?,0
 Nll대화록에 포기란 말이 없으니 포기가 아니라며?,0
 젊은 패기의 우격다짐으로 막 해내려고 하는 느낌?,0
난 노트가 좋던데...,0
코발트블루인줄 알았음,0
이원석이 주전급으로 뭔갈 보여줬느냐?,0
요구하는 자가 그 이유를 명확히 설명해야 발급해 준다...,0
난 잘 뽑은거 같은데....아닌가,0
어제 맞은건 솔까 그냥 플라이볼 같았는데..,0
어짜피 시키는거만 하는거 아님?,0
 지금이 유신시대야?,0
 게임이 아니고 도박임,0
 삼성 설명 듣고 오우 ok! 이게 뭐냐?,0
 신종자살인가? 머지,0
참.어이없네요.,0
 1900년때 대포 화살 칼짚신 신던..헬조선인들이..일본한테 대드는 이유가?ㅋㅋ,0
lpg도 충전소 별로안많게 느껴지던데..,0
김성근감독 말대로 임창용 추가징계는 아니지,0
 시비붙은거일수도 있는데,0
 당사자들은 얼마나 더 당황했겠어요,0
별로 안닮았는데;;,0
25살 여자가 미쳤다고 자기 자식도 모자라 남의자을 셋이나 키운다고 얼싸좋다 같이살자 했을까...?,0
 용어를 똑바로 사용하세요?,0
 그리고 돈많은 테슬라가 뭐가 아쉬워서 발뺌을 하겠어,0
 정말 뿌리는 속일수가 없네,0
 메이저 전 구단이 당신의 행복을 방해? ㅋ,0
보호자가 왜 필요함~??,0
 문재인이는 이런제도를 고칠 생각도 않고 대통령 할려고???,0
몰랐던 사실이다.,0
 술파는곳은 아니고요^^;,0
본인이 앞으로 얼마를 해야 하는지 알아야 되니 알려 달라고 하시는데...,0
흔히 군대용여친이라 하죠;,0
어떻게 해야할까요,0
괜히 자꾸 기대하게 되잖아기대하면 안되는데 ..,0
딱 3인데333 3333이렇게 나오기도 쉽지 않겠구만--;;0,0
 왜 하나의 폴더만 사라진걸까요..,0
 흠그래서 받아줄지 안받아줄지모르겟어요 ㅠㅠ,0
지금 파마중인데 비엄청온다...,0
너무 황당해서요,0
외국 촌놈이라 아무것도 모르겠음..,0
그럼 나 좋냐구하니까 편하다고 하구멀까 이거,0
그 분이 말이 열심히 하면 성과가 나온다던데~~~휴혹시 [프리스퀘어]라고 아시나요??,0
일병 - 여기가 어디지?..,0
얼굴이 완전 빨간 정도로 ;,0
그런데 알바 하다가 돈 주은거 내가 가져도 됨?ㅋㅋㅋ,0
배를왜만지는거에요???ㅠㅠㅠ,0
그런데 어머님이무작정 선자리 잡아놓았네;;;;;;;;;;;;,0
이때는자고 먹고한다는데 우리아가는 퇴원하는그날부터 눈떠있는시간이 더많아요;;,0
미적분은 고딩때 배워보질못해서;;,0
거참. 희한한 사람이 많네요 ㅎㅎㅎ,0
 아무리 검색을 해도 이런 경우는 안나와 있어서..,0
비율이 안맞나요?,0
때는묻기싫고 마음이 뭐이래?ㅋ,0
 자기도 저 뷰러 어디껀지 ㅇ모른데,0
아 갑자기 이런거 써서 너무 당황스럽네요;,0
아직 어리니까 야단친다고 해봤자 아직 모르고...,0
 제가 성질이 이상한건지ㅠㅠ.,0
 근데 제가 딱한번 인사한거 말고는 그날이 처음이라서..ㅠㅠ,0
한번씩 가끔 깜 박거리긴해요..,0
너무 단호해서 어찌할바를 모르겠어요;,0
아님 항상 정해져 있나요?,0
" 그치만 꼭 말을많이 할 필요는 없는것같아 눈만 봐도알수 있는게 있잖아""이러셨는데 이거 무슨뜻임?",0
 도대체 뭘 믿어야 하는건지,0
그럼 남녀구분없이? 화장실을 같이쓰나요? ㅡㅡ;;;,0
 나보고 자꾸 가을쿨톤이라는데 도대체 가을쿨톤이 뭔느낌이야,0
그분이 인천에서 부천까지오시는데 한시간 걸리신데서ㄷㄷ;;,0
 개인한달 지출금액이 55정도면 많이 쓰는건지 적당히 쓰는건지도통 감이안오네요.,0
왜 충전이 안 되징,0
첨부터 그사람이 어떤사람인지도 모르고  결혼전제로 일단 만날수가 있나요?,0
기분이 묘하내요,0
벌써 4시를 향해가고 있음...,0
근데 엊그제 차단 풀고 친구추가까지 했더라구요.,0
분명 새벽 2시30분부터 9시30분까지 잤는데..,0
아무튼 저도 놀래서 번호주고 급히 나왔어요,0
남녀 관계는 모를 일이다,0
 정말 상황이난처합니다 ㅜㅜ,0
 주민등록번호 모르는데......,0
원래 다 이런건가요?,0
그리고 지키지못할 약속은 안해야하는거 아닌가요;,0
저만 이래요?,0
 저도 진짜 모르겠네요,0
 다리만 보게되네문제는 아는 한국여자는 하나도 없다는게 고민0,0
차단확인 어플 쓰고있는데 이제 어떻게 확인해요?,0
제가 테이블을 딱다가 유리종류를깨뜨렸습니다,0
피곤하다 한 날은 한번에 20시간도 자고요,0
 이러면서 풀죽어 있는데이건 무슨 경우죠 ?0,0
하면서 계속 정보얻고 떠들으려고그래서 내 노트북도 친오빠아플때준거남친줬다고 구라깠어 실컷 ?? ㅋㅋㅋㅋㅋㅋㅋ,0
어떻게쓰는지 아시는분?,0
21일이 남자친구랑 2주년인데 심리학회 연차학술대회랑 일정이 겹침;,0
"모든 남자가 다?그렇다는데, 저는 이말을 어떻게 받아드려야 할까요?",0
찬유 다운받아 보다가 갑자기 뽐뿌가;;,0
세상은 참 아이러니 한것 같음..,0
" 하지만이주전쯤부터 애정표현, 연락이줄어 어느정도 예상은 했었지만 좀  당황스럽군요",0
이런 경우는 처음이라서요,0
안 보였을텐데요..,0
 내가 너보다 위다?,0
 플스하면 정말 오타쿠인가요?0,0
 제가 못된건가요?,0
내가 해킹을 당했었나 ?? ㅋㅋㅋㅋ,0
여자친구 사귀면 만나서 모해야 할지??,0
 먼가 서로 다 알건 다 알고 온 느낌?,0
어떻게 대처해야 하죠??,0
어이없는 이유로 갑자기 헤어졌습니다..,0
내가 톡으로 생일물어봤는데 내가 걔ㅣ생일을 잘몰라서 생일을 틀렸거든?,0
일을 열심히 해서 다 해놨더니 심심해메신저로 대화할 사람 없어?,0
근황주고 받으면서 예전에 카톡프사바꾼거를 거의 다 알더라구요.,0
 이상하네요;,0
 무엇을 보장해주는지 잘 모르겠어요,0
그럼오히려 근육이 더붙지않나요?..,0
남자들 군대가면 전여친 생각하나요?,0
너무 황당하네요..,0
곧 결혼할 남자친구 집에 인사갈건데뭐 사들고 가야 좋을까요?,0
 돈을 훔치려는건 아니구요..,0
남친이 논산에서 월요일날 보냈다는데...,0
왜 커피를 뽑고 먹진않고 가죠 ?,0
 지금 톡보내면 칼답입니다...,0
사랑하는 사람 아이갖고 싶은게 정말 미친건가요?,0
어떻게 하면.. 깨무는 버릇을 고칠수 있나요??휴...,0
온라인에서는 피임약 구매못하나요?,0
혹시 미니스톱 알바 해보신분들중 노래 바꾸는법 아시는 분있나요,0
제가 맘충인가요?,0
순간 이모집으로 들어갈뻔했음....ㅋㅋㅋ,0
나라는 존재가 생각이나 날까?,0
 원래 어색해서 그런가..,0
승급시험보려면 OPIC이 필요하다고 하는데일때문에 정신이 없다보니 제출기한 3주 남았네요 ㅋ ;;,0
 생산직이고 알바고 뭐고 무슨일이든 할려는데 다양한 직종에서 전화가와요 ㅎㅎ,0
 억지로 취미를 붙혀봐야 할까요?,0
회계세무쪽을 하라는데 도대체 어떻게하라는건지도 모르겠고 주된업무가 전화받고 명세표치고 전화가 넘 많이와서.,0
실업급여도 요번달이 끝인데뭘 믿고 이러는지;;;;;;;;;;;;;;;;;;;;,0
 물론 키도컷지만 예전에비해서 어깨가 너무 넓어졋어요..,0
 그때 입금 시켜줄 가능성이있는지...,0
지금 이틀지났는데...,0
"제가 회사에 먼저들어오긴했는데 , 언니라고 부르기는 좀 그렇고 ;;",0
 늦잠자서 회사에 늦었다고 데려가 달라나;;;;,0
 무료로 하면 어쩌냐고 하셔서요..,0
친한친구 여자친구가 친구몰래 클럽같은곳 댕기면서 남자들이랑 술마시고 놀고하는걸 친구가 알게됨......,0
원래 입사확정되고 등본 가져가는거 아님??,0
 왜이러는건지 아는분.,0
시이모들이 우리집에 오시겠다고 성화입니다,0
그냥 책이면 괜찮은데학교 보충에서 쓸 교재가 안오니까 문제;,0
제가9월입대를하는데 여자친구가 혼인신고를 하고가라고하네요..,0
제가 나쁜놈인가요 ㄷㄷ...0,0
왜 차단을 푼걸까요...,0
치킨버거라며..1,0
 화장실 많이가서 몸무게 빠지는건 그냥 수분빠지는거 아닌가요???,0
낼 면접보기로 했는데...,0
 근데 난 정 떨어질만함 짓을 한 적이 없는데 진짜 뭐지..,0
응 그래 알았어 그때보자요러네요;,0
여자친구가 남자친구가너무 예뻐서어찌할바를 모르는?,0
 커피집 종업원인지......나만 그런가???,0
그런데 1년이 지난 어제 갑자기카톡 친구를 추가하는 곳에 낯익은 이름이 보이더군요,0
칵 그냥 무너졌다....,0
내가 망상을 너무많이하는건진 몰라도 그돈이 깨끗한돈일까 하는생각이 자꾸든다.,0
하루밤 인연이라는거 이래저래 그리ㅤㄷㅙㅅ는데이제 유부녀가 됐는데 한번 만나자네..ㅡㅡ;,0
자기를 가지려고하지말고 누구와만나든간섭하지마라는데어떻게해야되죠?,0
저는 이유도모른채 연락할것도 못되네요,0
이게 왜 1임?,0
 사태에 심각성도 느꼈지만...,0
이런 거 정하면 안되고 그냥 무작정 칼로리 따져가면서 디저트 입에도 대면 안되고 그런가요...,0
 지금 보니 우연인지 뭔지...,0
어디서부터 정리해야하나..,0
 소문에 광주에는 팬클럽이 딱 한명 있다고 하던데요^^::,0
어제 개학하고어제 오늘 정신이 하나도 없네요....어후......,0
악플러보다 추종자가 더 많아요,0
 이렇게 변명하는 제 자신이 왜 이렇게 웃겨보일까요..-ㅁ-?;;,0
"육남매 특집 보니 40인치라던데.,.. ㅋㅋㅋ",0
우연히 오늘 한 사람을 만나게 되었는데 그 분이 유재석님을 잘아신다길래 만나게 해달라고 했더니만...,0
제가너무 발끈하는걸까요?.....,0
별로 어려운건 안한거같은데 쉬지도 않고 일해서 그런가;,0
"회사에서 시간도 많이 남고 해서 영어공부를 해 볼까 하는데,정말 진짜 말그래다로 abcd밖에 몰라요.",0
 사람들이 많이보는지에 대한 고민과..,0
부모님집에서 살다가 쫒겨났어요.,0
 미혼인지라 돌밖에 생각이 안나서요.,0
 드라마에서 자주봤던 배우인데이름을 모르겠네여ㅠ,0
여자친구는 자신에대해 모든걸알려는건 싫다고하네요,0
  게다가 싼값도 아니었어요.,0
첨하는 편의점 알바인데 가르쳐준다는게혼자서 '요래요래요래 하면 됩니다' 하고 가버림....,0
 라고 수줍게  말 했더니그 뒤로 지금 반년동안 안오시더라구선물만 주는 이 남자 뭐야,0
깨고나니까 이게 현실인지 그게 현실인지,0
인터넷에 욕글 올리는 게 직업인 사람도 있나요?,0
 후반기를 위한 충전의 시간일테니..,0
유재석 오라버니 혹시 구두나 운동 하고 신발을 신고나서 물집이 있는 경우가 있으시나요,0
 뒤늦게 쓴 뒷북같긴 하네요..,0
11일 2층 10구역 가는데..누나는 똥손이란 걸 다시금 깨달았어요..,0
술챈다소주 2병에 알딸띨 하다니?,0
 또 언니라고 했네 ...,0
이나이에 이렇게 좋아해도 되는건지...,0
이편지 읽으실지 모르겠네,0
어제 여친이 카톡으로 임신5주차라고 하네요..,0
씻는걸로 어른들께 잔소리하기도 뭣하고.,0
그래도 안된다고 하니깐?패드립(음란) 치면서 달라고 하고정말 당황스럽네요,0
 오늘보니까 왼쪽은 + 모양으로 떼워져있는데오른쪽은ㅜ 이런식으로 되있음 ㅡㅡ;;;;,0
아직도 연락온다.,0
태풍은 어디로갔나요..,0
진짜 생리현상 맞는지 좀 갈켜주세요,0
주소를 끝까지 안알려주고 전활끊어버려서요ㅠ,0
내가 이상한건가요?ㅜㅜ,0
투표율도 낮은데너무 황당한 일들이 발생하는군요,0
나이차이가 나는 편이라 원래 그런건가 싶기도하고..,0
"그런데 친구왈,""그게 굶는거랑 뭐가달라""라고 하는데 어찌하나요..",0
  어제 언니네 갔는데 언니도 꽁치 조림을 했다고 합니다.,0
 맞벌이 주부로 요리 좀 해야겠다 하며 많은 재료를 사는데 많은 양이 음식물 쓰레기통으로 가고 있어서..,0
그렇게까지 잘해줄줄은 정말;;;;;ㅠㅠㅠㅠㅠㅠㅠㅠ,0
김경호가 더이쁘네..,0
"차라리 4대강 22조를 제주도,울릉도 다리연결에 쓰지.. 쩝.",0
그니까 저런 현상 왜 일어나는지 설명 좀. . .,0
사람이 만든건대 해킹이 불가능할리가없다,0
김현수 선수 요즘 두산과 두산팬들 한테 무안할 정도로 거리 둔다는데 왜그러는거죠?,0
한국에서 자율운전 하면 차 아작날듯 ㅎㅎㅎ,0
김재환이 왜 없음??,0
어..남주혁 좋지만 하백 느낌이...,0
예정이지 된다곤 안했음..,0
웃음 참는 건가?,0
2016년 왜 이래;;,0
욕쟁이 할머니 집이랑 미슐랭 집이랑 타켓층이 틀리지 않나 ㅋㅋㅋ,0
일본은 진짜 이상하고 엽기적인거 많이 만들어..,0
헐...아스널의 레전드를 떠올린다면 가장 먼저 언급될 정도로 아스날의 상징인 이안 라이트가 북런던 라이벌 토트넘 선수를 칭찬하는 것은 상당히 의미있는 발언이지 않나...,0
팔려왔으면 가족이 아니라 노비지,0
내년 5월이면 2018년 5월을 말하는건가?작년 기사에도 내년 5월에 온다했는데,0
428점이 역대 점수라고?,0
차라리 국가대표 팀을 사달라고 해라,0
젠장 결론을 독자에게 내리라고 던져놓고있네....기자 당신이 내린 결론은 뭔데?,0
모서리 디자인을 둥글게하다가 이렇게됐다는 뜻인가..!?,0
페널티킥을;;;;;;;,0
중국은 삼성배터리 안써서 상관없다지않았나. 그새뭔일이 있었던거,0
이형 헤딩이 어마어마 해서 키가 크라우치급인줄 ..,0
어이가 없네 ...,0
데이비드 윤은또뭐냐?,0
맨날 배우자면서 못배우는건 우리 병인가?,0
요즘 날씨가 정말 이상해...,0
브런치카페? 안정적수익?ㅋㅋㅋㅋ자영업이 장난이니? 일단해봐,0
참나 웃겨서 말이안나오네,0
난 그 오토바이가 사람칠라고 달려드는 장면이 제일 어이없었음,0
지구를 떠나기를 바란다,0
사진이 이슬비가 맞나 한참보다 아래 기자이름써있는거보고 멘붕옴,0
그럼 대역이 무기징역 사는거냐?,0
